tanggal_pencairan,jenis_pinjaman,status_peminjam,jumlah_pinjaman,total_pengembalian,durasi_hari,porsi_pengembalian_lender,status_gagal_bayar
8667,0.0245301577169117,0.04278439516757396,2212000.0,2212000.0,7.0,61000.0,0
8722,0.0245301577169117,0.04278439516757396,895000.0,895000.0,7.0,28000.0,0
8637,0.0245301577169117,0.04278439516757396,5059000.0,5195000.0,7.0,0.0,0
8610,0.0245301577169117,0.04278439516757396,632000.0,632000.0,-1.0,189000.0,0
8677,0.0245301577169117,0.04278439516757396,770000.0,770000.0,7.0,231000.0,0
8641,0.0245301577169117,0.04278439516757396,171000.0,172000.0,7.0,51000.0,0
8725,0.0245301577169117,0.04278439516757396,1154000.0,1190000.0,7.0,0.0,0
8704,0.0245301577169117,0.04278439516757396,509000.0,509000.0,7.0,152000.0,0
8691,0.0245301577169117,0.04278439516757396,119000.0,119000.0,7.0,35000.0,0
8716,0.0245301577169117,0.04278439516757396,568000.0,589000.0,7.0,176000.0,0
8719,0.0245301577169117,0.04278439516757396,214000.0,214000.0,7.0,0.0,0
8639,0.0245301577169117,0.04278439516757396,150000.0,156000.0,7.0,0.0,0
8653,0.0245301577169117,0.04278439516757396,155000.0,158000.0,7.0,0.0,0
8671,0.0245301577169117,0.04278439516757396,29000.0,30000.0,7.0,9000.0,0
8663,0.0245301577169117,0.04278439516757396,95000.0,95000.0,7.0,28000.0,0
8604,0.0245301577169117,0.04278439516757396,6365000.0,6569000.0,7.0,1970000.0,0
8601,0.0245301577169117,0.04278439516757396,81000.0,82000.0,7.0,24000.0,0
8651,0.0245301577169117,0.04278439516757396,3044000.0,3044000.0,7.0,382000.0,0
8631,0.0245301577169117,0.04278439516757396,311000.0,311000.0,7.0,93000.0,0
8683,0.0245301577169117,0.04278439516757396,237000.0,243000.0,7.0,0.0,0
8732,0.0245301577169117,0.04278439516757396,430000.0,445000.0,7.0,133000.0,0
8669,0.0245301577169117,0.04278439516757396,256000.0,265000.0,7.0,2000.0,0
8625,0.0245301577169117,0.04278439516757396,217000.0,217000.0,7.0,65000.0,0
8600,0.0245301577169117,0.04278439516757396,117000.0,121000.0,7.0,36000.0,0
8650,0.0245301577169117,0.04278439516757396,539000.0,539000.0,7.0,161000.0,0
8697,0.0245301577169117,0.04278439516757396,738000.0,739000.0,7.0,221000.0,0
8725,0.0245301577169117,0.04278439516757396,475000.0,479000.0,7.0,143000.0,0
8603,0.0245301577169117,0.04278439516757396,2353000.0,2353000.0,7.0,706000.0,0
8662,0.0245301577169117,0.04278439516757396,579000.0,600000.0,7.0,19000.0,0
8601,0.0245301577169117,0.04278439516757396,332000.0,332000.0,7.0,99000.0,0
8646,0.0245301577169117,0.04278439516757396,131000.0,136000.0,7.0,40000.0,0
8659,0.0245301577169117,0.04278439516757396,734000.0,734000.0,7.0,220000.0,0
8684,0.0245301577169117,0.2503824743997135,17000.0,17000.0,7.0,5000.0,0
8635,0.0245301577169117,0.04278439516757396,101000.0,105000.0,7.0,31000.0,0
8630,0.0245301577169117,0.04278439516757396,608000.0,608000.0,7.0,182000.0,0
8653,0.0245301577169117,0.04278439516757396,765000.0,772000.0,7.0,234000.0,0
8641,0.0245301577169117,0.04278439516757396,902000.0,902000.0,7.0,0.0,0
8607,0.0245301577169117,0.04278439516757396,804000.0,804000.0,7.0,241000.0,0
9079,0.2692488288390421,0.04278439516757396,8114000.0,9088000.0,60.0,3408000.0,0
8614,0.0245301577169117,0.04278439516757396,4243000.0,4269000.0,7.0,1280000.0,0
8622,0.0245301577169117,0.04278439516757396,43000.0,43000.0,7.0,13000.0,0
8658,0.0245301577169117,0.04278439516757396,641000.0,641000.0,7.0,192000.0,0
8597,0.0245301577169117,0.04278439516757396,611000.0,615000.0,7.0,184000.0,0
8791,0.20158321137682253,0.04278439516757396,889000.0,947000.0,14.0,108000.0,0
8683,0.0245301577169117,0.04278439516757396,534000.0,534000.0,7.0,160000.0,0
8620,0.0245301577169117,0.04278439516757396,647000.0,922000.0,7.0,276000.0,1
8678,0.0245301577169117,0.04278439516757396,139000.0,139000.0,7.0,41000.0,0
8676,0.0245301577169117,0.04278439516757396,199000.0,205000.0,7.0,0.0,0
8466,0.20158321137682253,0.04278439516757396,2048000.0,2162000.0,14.0,273000.0,0
8600,0.0245301577169117,0.04278439516757396,625000.0,625000.0,7.0,187000.0,0
8716,0.0245301577169117,0.04278439516757396,3177000.0,3177000.0,7.0,84000.0,0
8636,0.0245301577169117,0.04278439516757396,96000.0,134000.0,7.0,22000.0,1
8631,0.0245301577169117,0.04278439516757396,88000.0,89000.0,7.0,26000.0,0
8725,0.20158321137682253,0.04278439516757396,2138000.0,2257000.0,14.0,451000.0,0
8664,0.0245301577169117,0.04278439516757396,98000.0,98000.0,7.0,29000.0,0
8614,0.0245301577169117,0.04278439516757396,145000.0,146000.0,7.0,44000.0,0
8729,0.0245301577169117,0.04278439516757396,2916000.0,2948000.0,7.0,0.0,0
8597,0.0245301577169117,0.04278439516757396,113000.0,113000.0,7.0,33000.0,0
8625,0.0245301577169117,0.04278439516757396,147000.0,148000.0,7.0,44000.0,0
8662,0.0245301577169117,0.04278439516757396,903000.0,914000.0,7.0,2000.0,0
8604,0.0245301577169117,0.04278439516757396,2544000.0,2559000.0,7.0,767000.0,0
8609,0.0245301577169117,0.04278439516757396,779000.0,819000.0,7.0,245000.0,0
8684,0.0245301577169117,0.04278439516757396,1481000.0,1481000.0,7.0,0.0,0
8713,0.0245301577169117,0.04278439516757396,971000.0,1051000.0,7.0,45000.0,0
8725,0.0245301577169117,0.04278439516757396,1435000.0,1458000.0,7.0,437000.0,0
8735,0.20158321137682253,0.04278439516757396,3529000.0,3719000.0,14.0,495000.0,0
8705,0.0245301577169117,0.04278439516757396,1382000.0,1424000.0,7.0,427000.0,0
8662,0.0245301577169117,0.04278439516757396,177000.0,184000.0,7.0,2000.0,0
8699,0.0245301577169117,0.04278439516757396,717000.0,730000.0,7.0,219000.0,0
8687,0.0245301577169117,0.04278439516757396,1780000.0,1787000.0,7.0,126000.0,0
8594,0.0245301577169117,0.04278439516757396,1030000.0,1050000.0,7.0,525000.0,0
8672,0.0245301577169117,0.04278439516757396,1345000.0,1353000.0,7.0,405000.0,0
8683,0.0245301577169117,0.04278439516757396,9525000.0,9732000.0,7.0,0.0,0
8653,0.0245301577169117,0.04278439516757396,1703000.0,1714000.0,7.0,0.0,0
8613,0.0245301577169117,0.04278439516757396,1320000.0,1333000.0,7.0,399000.0,0
8650,0.0245301577169117,0.04278439516757396,263000.0,265000.0,7.0,41000.0,0
8641,0.0245301577169117,0.04278439516757396,81000.0,82000.0,7.0,24000.0,0
8936,0.2692488288390421,0.04278439516757396,58286000.0,64191000.0,90.0,16047000.0,1
8677,0.0245301577169117,0.04278439516757396,113000.0,115000.0,7.0,34000.0,0
8677,0.0245301577169117,0.04278439516757396,654000.0,687000.0,7.0,142000.0,0
8614,0.0245301577169117,0.04278439516757396,534000.0,547000.0,7.0,164000.0,0
8670,0.0245301577169117,0.04278439516757396,491000.0,491000.0,7.0,147000.0,0
8713,0.0245301577169117,0.04278439516757396,26000.0,26000.0,7.0,7000.0,0
8725,0.0245301577169117,0.04278439516757396,253000.0,262000.0,7.0,78000.0,0
8694,0.20158321137682253,0.04278439516757396,2553000.0,2693000.0,14.0,359000.0,0
8688,0.0245301577169117,0.04278439516757396,2361000.0,2447000.0,7.0,734000.0,0
8601,0.0245301577169117,0.04278439516757396,1987000.0,1987000.0,7.0,596000.0,0
8669,0.0245301577169117,0.04278439516757396,55000.0,56000.0,7.0,16000.0,0
9337,0.19724558736671377,0.04278439516757396,646000.0,669000.0,7.0,133000.0,0
8674,0.0245301577169117,0.04278439516757396,1761000.0,1776000.0,7.0,33000.0,0
8671,0.0245301577169117,0.04278439516757396,38000.0,39000.0,7.0,11000.0,0
8704,0.0245301577169117,0.04278439516757396,310000.0,319000.0,7.0,95000.0,0
8597,0.0245301577169117,0.04278439516757396,1816000.0,1830000.0,7.0,549000.0,0
8632,0.0245301577169117,0.04278439516757396,178000.0,178000.0,7.0,0.0,0
8601,0.0245301577169117,0.04278439516757396,792000.0,797000.0,7.0,239000.0,0
8629,0.0245301577169117,0.2503824743997135,61000.0,61000.0,7.0,18000.0,0
8611,0.0245301577169117,0.04278439516757396,627000.0,627000.0,7.0,188000.0,0
8622,0.0245301577169117,0.04278439516757396,55000.0,56000.0,7.0,16000.0,0
8720,0.0245301577169117,0.04278439516757396,1084000.0,1118000.0,7.0,335000.0,0
8694,0.0245301577169117,0.04278439516757396,362000.0,362000.0,7.0,108000.0,0
8613,0.0245301577169117,0.04278439516757396,265000.0,265000.0,7.0,79000.0,0
8604,0.0245301577169117,0.04278439516757396,727000.0,727000.0,7.0,218000.0,0
8681,0.0245301577169117,0.04278439516757396,829000.0,839000.0,7.0,251000.0,0
8669,0.0245301577169117,0.04278439516757396,458000.0,458000.0,7.0,15000.0,0
8597,0.0245301577169117,0.04278439516757396,5984000.0,5984000.0,7.0,1795000.0,0
8709,0.0245301577169117,0.04278439516757396,98000.0,102000.0,7.0,30000.0,0
8666,0.0245301577169117,0.04278439516757396,9910000.0,10161000.0,7.0,1379000.0,0
8719,0.0245301577169117,0.04278439516757396,484000.0,484000.0,7.0,0.0,0
8616,0.0245301577169117,0.04278439516757396,711000.0,721000.0,7.0,216000.0,0
8660,0.20158321137682253,0.04278439516757396,3184000.0,3355000.0,14.0,536000.0,0
8676,0.0245301577169117,0.04278439516757396,119000.0,119000.0,7.0,6000.0,0
8667,0.0245301577169117,0.04278439516757396,2535000.0,2612000.0,7.0,28000.0,0
8684,0.0245301577169117,0.04278439516757396,480000.0,480000.0,7.0,144000.0,0
8642,0.0245301577169117,0.04278439516757396,489000.0,492000.0,7.0,147000.0,0
8636,0.0245301577169117,0.04278439516757396,431000.0,431000.0,7.0,0.0,0
8596,0.0245301577169117,0.04278439516757396,571000.0,592000.0,7.0,177000.0,0
8729,0.0245301577169117,0.04278439516757396,429000.0,429000.0,7.0,128000.0,0
8679,0.0245301577169117,0.04278439516757396,486000.0,486000.0,7.0,0.0,0
8599,0.0245301577169117,0.04278439516757396,147000.0,149000.0,7.0,44000.0,0
8673,0.0245301577169117,0.04278439516757396,1909000.0,1909000.0,7.0,655000.0,0
8610,0.0245301577169117,0.04278439516757396,1365000.0,1408000.0,7.0,422000.0,0
8445,0.20158321137682253,0.04278439516757396,6396000.0,6631000.0,7.0,1061000.0,0
8725,0.0245301577169117,0.04278439516757396,191000.0,240000.0,7.0,6000.0,1
8659,0.0245301577169117,0.04278439516757396,1533000.0,2172000.0,7.0,651000.0,1
8729,0.0245301577169117,0.04278439516757396,1124000.0,1154000.0,7.0,2000.0,0
8470,0.20158321137682253,0.04278439516757396,1025000.0,1089000.0,14.0,174000.0,0
8730,0.0245301577169117,0.04278439516757396,88000.0,88000.0,7.0,0.0,0
8750,0.2692488288390421,0.04278439516757396,2299000.0,2460000.0,31.0,328000.0,0
8671,0.0245301577169117,0.04278439516757396,279000.0,281000.0,7.0,0.0,0
8684,0.0245301577169117,0.04278439516757396,412000.0,415000.0,7.0,0.0,0
8627,0.0245301577169117,0.04278439516757396,802000.0,802000.0,7.0,240000.0,0
8688,0.0245301577169117,0.04278439516757396,13000.0,13000.0,7.0,4000.0,0
8709,0.0245301577169117,0.04278439516757396,792000.0,817000.0,7.0,0.0,0
8645,0.0245301577169117,0.04278439516757396,1149000.0,1161000.0,7.0,0.0,0
8723,0.0245301577169117,0.04278439516757396,5217000.0,5217000.0,7.0,0.0,0
8660,0.0245301577169117,0.04278439516757396,1841000.0,1841000.0,7.0,36000.0,0
8665,0.0245301577169117,0.04278439516757396,7670000.0,7716000.0,7.0,4000.0,0
8617,0.0245301577169117,0.04278439516757396,170000.0,170000.0,7.0,51000.0,0
8700,0.0245301577169117,0.04278439516757396,182000.0,189000.0,7.0,56000.0,0
8445,0.20158321137682253,0.04278439516757396,1539000.0,1627000.0,14.0,260000.0,0
8679,0.0245301577169117,0.04278439516757396,1387000.0,1404000.0,7.0,79000.0,0
8704,0.0245301577169117,0.04278439516757396,193000.0,194000.0,7.0,58000.0,0
9395,0.19724558736671377,0.04278439516757396,951000.0,985000.0,7.0,196000.0,0
8604,0.0245301577169117,0.04278439516757396,1726000.0,1778000.0,7.0,533000.0,0
8707,0.0245301577169117,0.04278439516757396,1626000.0,1626000.0,7.0,8000.0,0
8617,0.0245301577169117,0.04278439516757396,1580000.0,1580000.0,7.0,474000.0,0
8595,0.0245301577169117,0.04278439516757396,389000.0,389000.0,7.0,116000.0,0
8634,0.0245301577169117,0.04278439516757396,3831000.0,3877000.0,7.0,437000.0,0
9390,0.19724558736671377,0.04278439516757396,2159000.0,2235000.0,7.0,447000.0,0
8635,0.0245301577169117,0.04278439516757396,56000.0,56000.0,7.0,17000.0,0
8602,0.0245301577169117,0.04278439516757396,184000.0,191000.0,7.0,57000.0,0
8656,0.0245301577169117,0.04278439516757396,544000.0,544000.0,7.0,163000.0,0
8611,0.0245301577169117,0.04278439516757396,556000.0,568000.0,7.0,170000.0,0
8608,0.0245301577169117,0.04278439516757396,35000.0,35000.0,7.0,10000.0,0
8655,0.0245301577169117,0.04278439516757396,121000.0,122000.0,7.0,36000.0,0
8672,0.0245301577169117,0.04278439516757396,998000.0,1022000.0,7.0,258000.0,0
8726,0.0245301577169117,0.04278439516757396,171000.0,171000.0,7.0,0.0,0
8655,0.0245301577169117,0.04278439516757396,102000.0,102000.0,7.0,30000.0,0
8645,0.0245301577169117,0.04278439516757396,573000.0,577000.0,7.0,145000.0,0
8604,0.0245301577169117,0.04278439516757396,1765000.0,1819000.0,7.0,545000.0,0
8685,0.0245301577169117,0.04278439516757396,846000.0,846000.0,7.0,27000.0,0
8630,0.0245301577169117,0.04278439516757396,615000.0,615000.0,7.0,184000.0,0
8664,0.0245301577169117,0.04278439516757396,917000.0,917000.0,7.0,278000.0,0
8646,0.0245301577169117,0.04278439516757396,585000.0,585000.0,7.0,175000.0,0
8602,0.0245301577169117,0.04278439516757396,443000.0,443000.0,7.0,132000.0,0
8613,0.0245301577169117,0.04278439516757396,305000.0,309000.0,7.0,92000.0,0
8645,0.0245301577169117,0.04278439516757396,814000.0,822000.0,7.0,19000.0,0
8718,0.0245301577169117,0.04278439516757396,1030000.0,1042000.0,7.0,0.0,0
8622,0.0245301577169117,0.04278439516757396,206000.0,207000.0,7.0,62000.0,0
8718,0.0245301577169117,0.04278439516757396,615000.0,637000.0,-1.0,191000.0,0
8650,0.0245301577169117,0.04278439516757396,5761000.0,5761000.0,7.0,805000.0,0
8730,0.0245301577169117,0.04278439516757396,882000.0,882000.0,7.0,264000.0,0
8672,0.0245301577169117,0.04278439516757396,350000.0,350000.0,7.0,105000.0,0
8610,0.0245301577169117,0.04278439516757396,577000.0,577000.0,7.0,173000.0,0
8693,0.0245301577169117,0.04278439516757396,18890000.0,18890000.0,7.0,5667000.0,0
8585,0.2692488288390421,0.04278439516757396,1485000.0,1589000.0,30.0,211000.0,0
8725,0.0245301577169117,0.04278439516757396,239000.0,248000.0,7.0,74000.0,0
8638,0.0245301577169117,0.04278439516757396,886000.0,913000.0,7.0,70000.0,0
8620,0.0245301577169117,0.04278439516757396,496000.0,514000.0,7.0,154000.0,0
8702,0.0245301577169117,0.04278439516757396,4305000.0,4436000.0,7.0,1331000.0,0
8634,0.0245301577169117,0.04278439516757396,834000.0,945000.0,7.0,283000.0,1
8708,0.0245301577169117,0.04278439516757396,16887000.0,16887000.0,7.0,0.0,0
8617,0.0245301577169117,0.04278439516757396,147000.0,147000.0,7.0,44000.0,0
8641,0.0245301577169117,0.04278439516757396,3984000.0,4896000.0,7.0,46000.0,1
8666,0.0245301577169117,0.04278439516757396,2619000.0,2619000.0,7.0,785000.0,0
8646,0.0245301577169117,0.04278439516757396,1895000.0,1906000.0,7.0,7000.0,0
8669,0.0245301577169117,0.04278439516757396,525000.0,525000.0,7.0,157000.0,0
8604,0.0245301577169117,0.04278439516757396,632000.0,632000.0,7.0,189000.0,0
8634,0.0245301577169117,0.04278439516757396,1039000.0,1039000.0,7.0,311000.0,0
8657,0.0245301577169117,0.04278439516757396,2669000.0,2685000.0,7.0,0.0,0
8608,0.0245301577169117,0.04278439516757396,981000.0,1024000.0,7.0,307000.0,0
8678,0.0245301577169117,0.04278439516757396,536000.0,549000.0,7.0,0.0,0
8716,0.0245301577169117,0.04278439516757396,94000.0,94000.0,7.0,0.0,0
8706,0.0245301577169117,0.04278439516757396,868000.0,868000.0,7.0,260000.0,0
8662,0.0245301577169117,0.04278439516757396,1320000.0,1320000.0,7.0,0.0,0
8655,0.0245301577169117,0.04278439516757396,1599000.0,1619000.0,7.0,12000.0,0
8608,0.0245301577169117,0.04278439516757396,867000.0,893000.0,7.0,268000.0,0
8674,0.0245301577169117,0.04278439516757396,1207000.0,1244000.0,7.0,7000.0,0
8683,0.0245301577169117,0.04278439516757396,684000.0,688000.0,7.0,206000.0,0
8713,0.0245301577169117,0.04278439516757396,258000.0,258000.0,7.0,77000.0,0
9363,0.19724558736671377,0.04278439516757396,2105000.0,2196000.0,7.0,439000.0,0
8603,0.0245301577169117,0.04278439516757396,1548000.0,1548000.0,7.0,464000.0,0
8697,0.0245301577169117,0.04278439516757396,684000.0,705000.0,7.0,211000.0,0
8597,0.0245301577169117,0.04278439516757396,209000.0,213000.0,7.0,63000.0,0
8611,0.0245301577169117,0.04278439516757396,64000.0,64000.0,7.0,19000.0,0
8641,0.0245301577169117,0.04278439516757396,542000.0,562000.0,7.0,0.0,0
8645,0.0245301577169117,0.04278439516757396,84000.0,85000.0,7.0,25000.0,0
8719,0.0245301577169117,0.04278439516757396,112000.0,112000.0,7.0,33000.0,0
8711,0.0245301577169117,0.04278439516757396,65000.0,65000.0,7.0,6000.0,0
8609,0.0245301577169117,0.04278439516757396,558000.0,576000.0,7.0,172000.0,0
9376,0.19724558736671377,0.04278439516757396,535000.0,558000.0,7.0,111000.0,0
8623,0.0245301577169117,0.04278439516757396,50000.0,71000.0,7.0,21000.0,1
8603,0.0245301577169117,0.04278439516757396,2123000.0,2172000.0,7.0,651000.0,0
8620,0.0245301577169117,0.04278439516757396,360000.0,360000.0,7.0,108000.0,0
8719,0.0245301577169117,0.04278439516757396,1199000.0,1206000.0,7.0,361000.0,0
8690,0.0245301577169117,0.04278439516757396,750000.0,773000.0,7.0,7000.0,0
8653,0.0245301577169117,0.04278439516757396,838000.0,844000.0,7.0,253000.0,0
8663,0.0245301577169117,0.04278439516757396,166000.0,166000.0,7.0,12000.0,0
8632,0.0245301577169117,0.04278439516757396,1793000.0,1835000.0,7.0,223000.0,0
8692,0.0245301577169117,0.04278439516757396,207000.0,207000.0,7.0,0.0,0
8660,0.0245301577169117,0.04278439516757396,953000.0,953000.0,7.0,286000.0,0
8732,0.0245301577169117,0.04278439516757396,603000.0,605000.0,7.0,181000.0,0
8618,0.0245301577169117,0.04278439516757396,176000.0,275000.0,7.0,82000.0,1
9440,0.19724558736671377,0.04278439516757396,4901000.0,5072000.0,7.0,1014000.0,0
8618,0.0245301577169117,0.04278439516757396,1203000.0,1203000.0,7.0,361000.0,0
8719,0.0245301577169117,0.04278439516757396,186000.0,198000.0,7.0,59000.0,0
8686,0.0245301577169117,0.04278439516757396,1903000.0,1907000.0,7.0,572000.0,0
8715,0.0245301577169117,0.04278439516757396,1723000.0,1723000.0,7.0,517000.0,0
8655,0.0245301577169117,0.04278439516757396,550000.0,554000.0,7.0,166000.0,0
8650,0.0245301577169117,0.04278439516757396,78000.0,81000.0,-1.0,0.0,0
8652,0.0245301577169117,0.04278439516757396,1664000.0,1668000.0,7.0,0.0,0
8743,0.20158321137682253,0.04278439516757396,3883000.0,7287000.0,14.0,971000.0,1
8679,0.0245301577169117,0.04278439516757396,2206000.0,2206000.0,7.0,221000.0,0
8662,0.0245301577169117,0.04278439516757396,761000.0,761000.0,7.0,228000.0,0
8669,0.0245301577169117,0.04278439516757396,251000.0,255000.0,7.0,0.0,0
8720,0.0245301577169117,0.04278439516757396,762000.0,785000.0,7.0,235000.0,0
8653,0.0245301577169117,0.04278439516757396,1727000.0,1727000.0,7.0,518000.0,0
8732,0.0245301577169117,0.04278439516757396,165000.0,169000.0,7.0,50000.0,0
8602,0.0245301577169117,0.04278439516757396,3596000.0,3654000.0,7.0,1096000.0,0
8715,0.0245301577169117,0.04278439516757396,713000.0,720000.0,7.0,216000.0,0
8685,0.0245301577169117,0.04278439516757396,490000.0,490000.0,7.0,146000.0,0
8650,0.0245301577169117,0.04278439516757396,255000.0,259000.0,7.0,77000.0,0
8645,0.0245301577169117,0.04278439516757396,293000.0,302000.0,7.0,84000.0,0
8582,0.20158321137682253,0.04278439516757396,1885000.0,1992000.0,14.0,156000.0,0
8620,0.0245301577169117,0.04278439516757396,23050000.0,23165000.0,7.0,6949000.0,0
8637,0.0245301577169117,0.04278439516757396,618000.0,631000.0,7.0,100000.0,0
8676,0.0245301577169117,0.04278439516757396,987000.0,987000.0,7.0,296000.0,0
8699,0.0245301577169117,0.04278439516757396,1378000.0,1386000.0,7.0,16000.0,0
8599,0.0245301577169117,0.04278439516757396,133000.0,133000.0,7.0,39000.0,0
8618,0.0245301577169117,0.04278439516757396,930000.0,930000.0,7.0,279000.0,0
8653,0.0245301577169117,0.04278439516757396,449000.0,452000.0,7.0,135000.0,0
8646,0.0245301577169117,0.04278439516757396,1338000.0,1354000.0,7.0,3000.0,0
8597,0.0245301577169117,0.04278439516757396,2276000.0,2326000.0,7.0,697000.0,0
8671,0.0245301577169117,0.04278439516757396,970000.0,976000.0,7.0,292000.0,0
8607,0.0245301577169117,0.04278439516757396,413000.0,413000.0,7.0,124000.0,0
8625,0.0245301577169117,0.04278439516757396,253000.0,256000.0,7.0,77000.0,0
8677,0.0245301577169117,0.04278439516757396,5819000.0,5819000.0,7.0,1745000.0,0
9021,0.2692488288390421,0.04278439516757396,1164000.0,1245000.0,30.0,295000.0,0
8603,0.0245301577169117,0.04278439516757396,115000.0,117000.0,7.0,35000.0,0
8674,0.0245301577169117,0.04278439516757396,2734000.0,2734000.0,7.0,820000.0,0
8642,0.0245301577169117,0.04278439516757396,271000.0,271000.0,7.0,72000.0,0
8624,0.0245301577169117,0.04278439516757396,2422000.0,2495000.0,7.0,748000.0,0
8635,0.0245301577169117,0.04278439516757396,751000.0,751000.0,7.0,225000.0,0
8635,0.0245301577169117,0.04278439516757396,640000.0,647000.0,7.0,0.0,0
8730,0.0245301577169117,0.04278439516757396,454000.0,455000.0,7.0,0.0,0
8636,0.0245301577169117,0.04278439516757396,1696000.0,1696000.0,7.0,509000.0,0
8653,0.0245301577169117,0.04278439516757396,5588000.0,5588000.0,7.0,0.0,0
8609,0.0245301577169117,0.04278439516757396,181000.0,183000.0,7.0,54000.0,0
8595,0.0245301577169117,0.04278439516757396,284000.0,284000.0,7.0,85000.0,0
8728,0.0245301577169117,0.04278439516757396,1146000.0,1146000.0,7.0,343000.0,0
9412,0.19724558736671377,0.04278439516757396,768000.0,795000.0,-1.0,159000.0,0
8637,0.0245301577169117,0.04278439516757396,371000.0,382000.0,7.0,114000.0,0
8628,0.0245301577169117,0.04278439516757396,247000.0,249000.0,7.0,74000.0,0
8595,0.0245301577169117,0.04278439516757396,634000.0,634000.0,7.0,190000.0,0
8672,0.0245301577169117,0.04278439516757396,549000.0,549000.0,7.0,15000.0,0
8645,0.0245301577169117,0.04278439516757396,2441000.0,2441000.0,7.0,334000.0,0
8705,0.20158321137682253,0.04278439516757396,878000.0,922000.0,7.0,184000.0,0
8611,0.0245301577169117,0.04278439516757396,4768000.0,4768000.0,7.0,1430000.0,0
9331,0.19724558736671377,0.04278439516757396,393000.0,407000.0,7.0,81000.0,0
8604,0.0245301577169117,0.04278439516757396,2603000.0,2682000.0,7.0,804000.0,0
8632,0.0245301577169117,0.04278439516757396,191000.0,191000.0,7.0,57000.0,0
8596,0.0245301577169117,0.04278439516757396,580000.0,580000.0,7.0,174000.0,0
8728,0.0245301577169117,0.04278439516757396,651000.0,655000.0,7.0,196000.0,0
8681,0.0245301577169117,0.04278439516757396,1794000.0,1800000.0,7.0,0.0,0
8658,0.0245301577169117,0.04278439516757396,177000.0,179000.0,7.0,53000.0,0
8670,0.0245301577169117,0.04278439516757396,1241000.0,1248000.0,7.0,0.0,0
8604,0.0245301577169117,0.04278439516757396,112000.0,112000.0,7.0,33000.0,0
8594,0.0245301577169117,0.04278439516757396,1018000.0,1044000.0,7.0,313000.0,0
8685,0.0245301577169117,0.04278439516757396,3021000.0,3021000.0,7.0,23000.0,0
8697,0.0245301577169117,0.04278439516757396,51000.0,51000.0,7.0,15000.0,0
8657,0.0245301577169117,0.04278439516757396,2412000.0,2470000.0,7.0,0.0,0
8673,0.0245301577169117,0.04278439516757396,550000.0,554000.0,7.0,166000.0,0
8645,0.0245301577169117,0.04278439516757396,288000.0,290000.0,7.0,87000.0,0
8669,0.0245301577169117,0.04278439516757396,925000.0,954000.0,7.0,286000.0,0
8706,0.0245301577169117,0.04278439516757396,114000.0,114000.0,7.0,21000.0,0
9419,0.19724558736671377,0.04278439516757396,742000.0,768000.0,7.0,153000.0,0
8706,0.0245301577169117,0.04278439516757396,468000.0,471000.0,7.0,110000.0,0
8657,0.0245301577169117,0.04278439516757396,11934000.0,11957000.0,7.0,586000.0,0
8597,0.0245301577169117,0.04278439516757396,1246000.0,1247000.0,-1.0,374000.0,0
8627,0.0245301577169117,0.04278439516757396,470000.0,486000.0,7.0,145000.0,0
8952,0.2692488288390421,0.04278439516757396,12336000.0,14191000.0,90.0,449000.0,0
8655,0.0245301577169117,0.04278439516757396,1114000.0,1121000.0,7.0,0.0,0
8632,0.0245301577169117,0.04278439516757396,1721000.0,1773000.0,7.0,0.0,0
8607,0.0245301577169117,0.04278439516757396,246000.0,246000.0,7.0,73000.0,0
8620,0.0245301577169117,0.04278439516757396,633000.0,656000.0,7.0,196000.0,0
8613,0.0245301577169117,0.04278439516757396,289000.0,289000.0,7.0,87000.0,0
8657,0.0245301577169117,0.04278439516757396,135000.0,139000.0,7.0,41000.0,0
8637,0.0245301577169117,0.04278439516757396,292000.0,293000.0,7.0,0.0,0
8650,0.0245301577169117,0.04278439516757396,731000.0,731000.0,7.0,219000.0,0
8617,0.0245301577169117,0.04278439516757396,1372000.0,1414000.0,7.0,424000.0,0
8604,0.0245301577169117,0.04278439516757396,4628000.0,4628000.0,7.0,1388000.0,0
8606,0.0245301577169117,0.04278439516757396,913000.0,929000.0,7.0,278000.0,0
8647,0.0245301577169117,0.04278439516757396,4675000.0,4675000.0,7.0,662000.0,0
8602,0.0245301577169117,0.04278439516757396,926000.0,926000.0,7.0,277000.0,0
8616,0.0245301577169117,0.04278439516757396,58000.0,58000.0,7.0,17000.0,0
8690,0.0245301577169117,0.04278439516757396,70000.0,71000.0,7.0,0.0,0
9330,0.19724558736671377,0.04278439516757396,492000.0,511000.0,7.0,102000.0,0
8670,0.0245301577169117,0.04278439516757396,261000.0,263000.0,7.0,47000.0,0
8607,0.0245301577169117,0.04278439516757396,512000.0,512000.0,7.0,153000.0,0
8694,0.0245301577169117,0.04278439516757396,684000.0,697000.0,7.0,209000.0,0
8718,0.0245301577169117,0.04278439516757396,108000.0,109000.0,7.0,33000.0,0
8783,0.20158321137682253,0.04278439516757396,2329000.0,2459000.0,14.0,327000.0,0
8643,0.0245301577169117,0.04278439516757396,657000.0,657000.0,7.0,197000.0,0
8719,0.0245301577169117,0.04278439516757396,501000.0,519000.0,7.0,155000.0,0
8683,0.0245301577169117,0.04278439516757396,5587000.0,5655000.0,7.0,1696000.0,0
8728,0.0245301577169117,0.04278439516757396,59000.0,61000.0,7.0,18000.0,0
