id_transaksi,tanggal_pencairan,provinsi,jenis_pinjaman,status_peminjam,jumlah_pinjaman,total_pengembalian,durasi_hari,porsi_pengembalian_lender,sektor_usaha,pendidikan,jenis_jaminan,status_gagal_bayar
2135,9079,0.04122981544509498,0.2692488288390421,0.04278439516757396,8114000.0,9088000.0,60.0,3408000.0,0.048744479883604086,0.04457615082993782,0.040905129682638354,0
2136,8614,0.0482321730351642,0.0245301577169117,0.04278439516757396,4243000.0,4269000.0,7.0,1280000.0,0.047598000426299865,0.04457615082993782,0.04833576696034471,0
2137,8622,0.04122981544509498,0.0245301577169117,0.04278439516757396,43000.0,43000.0,7.0,13000.0,0.048744479883604086,0.043635290639719,0.04218482976206126,0
2139,8658,0.04122981544509498,0.0245301577169117,0.04278439516757396,641000.0,641000.0,7.0,192000.0,0.03715700001199793,0.043635290639719,0.04595837523907229,0
2140,8597,0.0482321730351642,0.0245301577169117,0.04278439516757396,611000.0,615000.0,7.0,184000.0,0.047598000426299865,0.04239647201789136,0.04218482976206126,0
2141,8791,0.04388129891835607,0.20158321137682253,0.04278439516757396,889000.0,947000.0,14.0,108000.0,0.04716115342803307,0.04457615082993782,0.04218482976206126,0
2142,8683,0.044041535102400095,0.0245301577169117,0.04278439516757396,534000.0,534000.0,7.0,160000.0,0.03715700001199793,0.043635290639719,0.04595837523907229,0
2143,8620,0.04122981544509498,0.0245301577169117,0.04278439516757396,647000.0,922000.0,7.0,276000.0,0.04716115342803307,0.04239647201789136,0.04833576696034471,1
2144,8678,0.04388129891835607,0.0245301577169117,0.04278439516757396,139000.0,139000.0,7.0,41000.0,0.042774747625723024,0.045720001868287743,0.04218482976206126,0
2145,8676,0.04388129891835607,0.0245301577169117,0.04278439516757396,199000.0,205000.0,7.0,0.0,0.042774747625723024,0.04457615082993782,0.04595837523907229,0
2146,8466,0.044041535102400095,0.20158321137682253,0.04278439516757396,2048000.0,2162000.0,14.0,273000.0,0.048744479883604086,0.043635290639719,0.04218482976206126,0
2147,8600,0.04388129891835607,0.0245301577169117,0.04278439516757396,625000.0,625000.0,7.0,187000.0,0.047598000426299865,0.043635290639719,0.040905129682638354,0
2148,8716,0.04122981544509498,0.0245301577169117,0.04278439516757396,3177000.0,3177000.0,7.0,84000.0,0.047598000426299865,0.04457615082993782,0.04595837523907229,0
2151,8636,0.04388129891835607,0.0245301577169117,0.04278439516757396,96000.0,134000.0,7.0,22000.0,0.04234349961644255,0.043635290639719,0.04833576696034471,1
2152,8631,0.0482321730351642,0.0245301577169117,0.04278439516757396,88000.0,89000.0,7.0,26000.0,0.04234349961644255,0.045720001868287743,0.04218482976206126,0
2154,8725,0.04122981544509498,0.20158321137682253,0.04278439516757396,2138000.0,2257000.0,14.0,451000.0,0.047598000426299865,0.043635290639719,0.04833576696034471,0
2155,8664,0.04122981544509498,0.0245301577169117,0.04278439516757396,98000.0,98000.0,7.0,29000.0,0.04234349961644255,0.04457615082993782,0.04595837523907229,0
2156,8614,0.04122981544509498,0.0245301577169117,0.04278439516757396,145000.0,146000.0,7.0,44000.0,0.042774747625723024,0.043635290639719,0.04218482976206126,0
2157,8729,0.0482321730351642,0.0245301577169117,0.04278439516757396,2916000.0,2948000.0,7.0,0.0,0.047598000426299865,0.04457615082993782,0.04218482976206126,0
2158,8597,0.04122981544509498,0.0245301577169117,0.04278439516757396,113000.0,113000.0,7.0,33000.0,0.03715700001199793,0.04457615082993782,0.04595837523907229,0
2159,8625,0.04388129891835607,0.0245301577169117,0.04278439516757396,147000.0,148000.0,7.0,44000.0,0.03715700001199793,0.043635290639719,0.04218482976206126,0
2160,8662,0.04388129891835607,0.0245301577169117,0.04278439516757396,903000.0,914000.0,7.0,2000.0,0.048744479883604086,0.045720001868287743,0.040905129682638354,0
2161,8604,0.04388129891835607,0.0245301577169117,0.04278439516757396,2544000.0,2559000.0,7.0,767000.0,0.042774747625723024,0.043635290639719,0.040905129682638354,0
2162,8609,0.044041535102400095,0.0245301577169117,0.04278439516757396,779000.0,819000.0,7.0,245000.0,0.042774747625723024,0.045720001868287743,0.04218482976206126,0
2163,8684,0.04388129891835607,0.0245301577169117,0.04278439516757396,1481000.0,1481000.0,7.0,0.0,0.04716115342803307,0.04457615082993782,0.04218482976206126,0
2164,8713,0.04122981544509498,0.0245301577169117,0.04278439516757396,971000.0,1051000.0,7.0,45000.0,0.04234349961644255,0.043635290639719,0.04833576696034471,0
2165,8725,0.04122981544509498,0.0245301577169117,0.04278439516757396,1435000.0,1458000.0,7.0,437000.0,0.042774747625723024,0.043635290639719,0.04595837523907229,0
2166,8735,0.044041535102400095,0.20158321137682253,0.04278439516757396,3529000.0,3719000.0,14.0,495000.0,0.04716115342803307,0.043635290639719,0.04218482976206126,0
2167,8705,0.04388129891835607,0.0245301577169117,0.04278439516757396,1382000.0,1424000.0,7.0,427000.0,0.042774747625723024,0.04457615082993782,0.04833576696034471,0
2169,8662,0.04388129891835607,0.0245301577169117,0.04278439516757396,177000.0,184000.0,7.0,2000.0,0.042774747625723024,0.045720001868287743,0.04833576696034471,0
2170,8699,0.044041535102400095,0.0245301577169117,0.04278439516757396,717000.0,730000.0,7.0,219000.0,0.048744479883604086,0.04457615082993782,0.04218482976206126,0
2171,8687,0.0482321730351642,0.0245301577169117,0.04278439516757396,1780000.0,1787000.0,7.0,126000.0,0.047598000426299865,0.043635290639719,0.04218482976206126,0
2173,8594,0.04122981544509498,0.0245301577169117,0.04278439516757396,1030000.0,1050000.0,7.0,525000.0,0.047598000426299865,0.045720001868287743,0.04218482976206126,0
2174,8672,0.04388129891835607,0.0245301577169117,0.04278439516757396,1345000.0,1353000.0,7.0,405000.0,0.042774747625723024,0.043635290639719,0.040905129682638354,0
2175,8683,0.04388129891835607,0.0245301577169117,0.04278439516757396,9525000.0,9732000.0,7.0,0.0,0.042774747625723024,0.045720001868287743,0.04595837523907229,0
2176,8653,0.0482321730351642,0.0245301577169117,0.04278439516757396,1703000.0,1714000.0,7.0,0.0,0.042774747625723024,0.043635290639719,0.04218482976206126,0
2177,8613,0.0482321730351642,0.0245301577169117,0.04278439516757396,1320000.0,1333000.0,7.0,399000.0,0.048744479883604086,0.04457615082993782,0.04218482976206126,0
2179,8650,0.04388129891835607,0.0245301577169117,0.04278439516757396,263000.0,265000.0,7.0,41000.0,0.04234349961644255,0.043635290639719,0.040905129682638354,0
2180,8641,0.04122981544509498,0.0245301577169117,0.04278439516757396,81000.0,82000.0,7.0,24000.0,0.048744479883604086,0.045720001868287743,0.04833576696034471,0
2181,8936,0.04122981544509498,0.2692488288390421,0.04278439516757396,58286000.0,64191000.0,90.0,16047000.0,0.048744479883604086,0.045720001868287743,0.04595837523907229,1
2182,8677,0.0482321730351642,0.0245301577169117,0.04278439516757396,113000.0,115000.0,7.0,34000.0,0.04716115342803307,0.04239647201789136,0.04218482976206126,0
2183,8677,0.044041535102400095,0.0245301577169117,0.04278439516757396,654000.0,687000.0,7.0,142000.0,0.04716115342803307,0.043635290639719,0.040905129682638354,0
2184,8614,0.044041535102400095,0.0245301577169117,0.04278439516757396,534000.0,547000.0,7.0,164000.0,0.047598000426299865,0.043635290639719,0.04833576696034471,0
2185,8670,0.0482321730351642,0.0245301577169117,0.04278439516757396,491000.0,491000.0,7.0,147000.0,0.04716115342803307,0.04239647201789136,0.04595837523907229,0
2186,8713,0.04388129891835607,0.0245301577169117,0.04278439516757396,26000.0,26000.0,7.0,7000.0,0.047598000426299865,0.04239647201789136,0.04218482976206126,0
2187,8725,0.04122981544509498,0.0245301577169117,0.04278439516757396,253000.0,262000.0,7.0,78000.0,0.04716115342803307,0.043635290639719,0.04595837523907229,0
2192,8694,0.04388129891835607,0.20158321137682253,0.04278439516757396,2553000.0,2693000.0,14.0,359000.0,0.048744479883604086,0.04457615082993782,0.040905129682638354,0
2193,8688,0.04122981544509498,0.0245301577169117,0.04278439516757396,2361000.0,2447000.0,7.0,734000.0,0.04716115342803307,0.04457615082993782,0.040905129682638354,0
2195,8601,0.04122981544509498,0.0245301577169117,0.04278439516757396,1987000.0,1987000.0,7.0,596000.0,0.04234349961644255,0.045720001868287743,0.04218482976206126,0
2196,8669,0.044041535102400095,0.0245301577169117,0.04278439516757396,55000.0,56000.0,7.0,16000.0,0.04716115342803307,0.04457615082993782,0.04218482976206126,0
2199,9337,0.0482321730351642,0.19724558736671377,0.04278439516757396,646000.0,669000.0,7.0,133000.0,0.04234349961644255,0.04457615082993782,0.04218482976206126,0
2200,8674,0.04122981544509498,0.0245301577169117,0.04278439516757396,1761000.0,1776000.0,7.0,33000.0,0.047598000426299865,0.04457615082993782,0.04833576696034471,0
2201,8671,0.044041535102400095,0.0245301577169117,0.04278439516757396,38000.0,39000.0,7.0,11000.0,0.048744479883604086,0.043635290639719,0.04595837523907229,0
2202,8704,0.044041535102400095,0.0245301577169117,0.04278439516757396,310000.0,319000.0,7.0,95000.0,0.04716115342803307,0.04239647201789136,0.04833576696034471,0
2203,8597,0.04388129891835607,0.0245301577169117,0.04278439516757396,1816000.0,1830000.0,7.0,549000.0,0.04716115342803307,0.04457615082993782,0.04833576696034471,0
2204,8632,0.04388129891835607,0.0245301577169117,0.04278439516757396,178000.0,178000.0,7.0,0.0,0.04234349961644255,0.043635290639719,0.04595837523907229,0
2205,8601,0.044041535102400095,0.0245301577169117,0.04278439516757396,792000.0,797000.0,7.0,239000.0,0.03715700001199793,0.04457615082993782,0.04595837523907229,0
2207,8629,0.0482321730351642,0.0245301577169117,0.2503824743997135,61000.0,61000.0,7.0,18000.0,0.03715700001199793,0.043635290639719,0.04218482976206126,0
2208,8611,0.0482321730351642,0.0245301577169117,0.04278439516757396,627000.0,627000.0,7.0,188000.0,0.048744479883604086,0.045720001868287743,0.04595837523907229,0
2209,8622,0.04388129891835607,0.0245301577169117,0.04278439516757396,55000.0,56000.0,7.0,16000.0,0.047598000426299865,0.04457615082993782,0.040905129682638354,0
2210,8720,0.044041535102400095,0.0245301577169117,0.04278439516757396,1084000.0,1118000.0,7.0,335000.0,0.04234349961644255,0.045720001868287743,0.04218482976206126,0
2211,8694,0.04388129891835607,0.0245301577169117,0.04278439516757396,362000.0,362000.0,7.0,108000.0,0.042774747625723024,0.043635290639719,0.040905129682638354,0
2212,8613,0.0482321730351642,0.0245301577169117,0.04278439516757396,265000.0,265000.0,7.0,79000.0,0.04716115342803307,0.043635290639719,0.04218482976206126,0
2213,8604,0.04388129891835607,0.0245301577169117,0.04278439516757396,727000.0,727000.0,7.0,218000.0,0.04716115342803307,0.043635290639719,0.04833576696034471,0
2214,8681,0.044041535102400095,0.0245301577169117,0.04278439516757396,829000.0,839000.0,7.0,251000.0,0.04234349961644255,0.043635290639719,0.04833576696034471,0
2215,8669,0.0482321730351642,0.0245301577169117,0.04278439516757396,458000.0,458000.0,7.0,15000.0,0.047598000426299865,0.043635290639719,0.04833576696034471,0
2217,8597,0.04388129891835607,0.0245301577169117,0.04278439516757396,5984000.0,5984000.0,7.0,1795000.0,0.048744479883604086,0.04457615082993782,0.04218482976206126,0
2218,8709,0.04388129891835607,0.0245301577169117,0.04278439516757396,98000.0,102000.0,7.0,30000.0,0.03715700001199793,0.043635290639719,0.040905129682638354,0
2221,8666,0.04122981544509498,0.0245301577169117,0.04278439516757396,9910000.0,10161000.0,7.0,1379000.0,0.03715700001199793,0.045720001868287743,0.04218482976206126,0
2222,8719,0.044041535102400095,0.0245301577169117,0.04278439516757396,484000.0,484000.0,7.0,0.0,0.042774747625723024,0.04457615082993782,0.04595837523907229,0
2225,8616,0.04122981544509498,0.0245301577169117,0.04278439516757396,711000.0,721000.0,7.0,216000.0,0.042774747625723024,0.043635290639719,0.04218482976206126,0
2226,8660,0.0482321730351642,0.20158321137682253,0.04278439516757396,3184000.0,3355000.0,14.0,536000.0,0.048744479883604086,0.04457615082993782,0.04218482976206126,0
2227,8676,0.04122981544509498,0.0245301577169117,0.04278439516757396,119000.0,119000.0,7.0,6000.0,0.047598000426299865,0.04457615082993782,0.04595837523907229,0
2228,8667,0.0482321730351642,0.0245301577169117,0.04278439516757396,2535000.0,2612000.0,7.0,28000.0,0.042774747625723024,0.043635290639719,0.04833576696034471,0
2229,8684,0.0482321730351642,0.0245301577169117,0.04278439516757396,480000.0,480000.0,7.0,144000.0,0.03715700001199793,0.043635290639719,0.04218482976206126,0
2231,8642,0.044041535102400095,0.0245301577169117,0.04278439516757396,489000.0,492000.0,7.0,147000.0,0.04234349961644255,0.04457615082993782,0.040905129682638354,0
2233,8636,0.044041535102400095,0.0245301577169117,0.04278439516757396,431000.0,431000.0,7.0,0.0,0.048744479883604086,0.043635290639719,0.040905129682638354,0
2234,8596,0.04122981544509498,0.0245301577169117,0.04278439516757396,571000.0,592000.0,7.0,177000.0,0.04234349961644255,0.045720001868287743,0.04595837523907229,0
2237,8729,0.0482321730351642,0.0245301577169117,0.04278439516757396,429000.0,429000.0,7.0,128000.0,0.048744479883604086,0.043635290639719,0.04218482976206126,0
2238,8679,0.0482321730351642,0.0245301577169117,0.04278439516757396,486000.0,486000.0,7.0,0.0,0.04234349961644255,0.04457615082993782,0.040905129682638354,0
2239,8599,0.0482321730351642,0.0245301577169117,0.04278439516757396,147000.0,149000.0,7.0,44000.0,0.042774747625723024,0.04457615082993782,0.040905129682638354,0
2240,8673,0.04388129891835607,0.0245301577169117,0.04278439516757396,1909000.0,1909000.0,7.0,655000.0,0.04234349961644255,0.04457615082993782,0.040905129682638354,0
2241,8610,0.0482321730351642,0.0245301577169117,0.04278439516757396,1365000.0,1408000.0,7.0,422000.0,0.048744479883604086,0.043635290639719,0.04218482976206126,0
2242,8445,0.044041535102400095,0.20158321137682253,0.04278439516757396,6396000.0,6631000.0,7.0,1061000.0,0.042774747625723024,0.043635290639719,0.04218482976206126,0
2243,8725,0.04122981544509498,0.0245301577169117,0.04278439516757396,191000.0,240000.0,7.0,6000.0,0.04716115342803307,0.04457615082993782,0.040905129682638354,1
2244,8659,0.0482321730351642,0.0245301577169117,0.04278439516757396,1533000.0,2172000.0,7.0,651000.0,0.03715700001199793,0.04457615082993782,0.04595837523907229,1
2245,8729,0.0482321730351642,0.0245301577169117,0.04278439516757396,1124000.0,1154000.0,7.0,2000.0,0.03715700001199793,0.043635290639719,0.04595837523907229,0
2246,8470,0.0482321730351642,0.20158321137682253,0.04278439516757396,1025000.0,1089000.0,14.0,174000.0,0.04234349961644255,0.043635290639719,0.04218482976206126,0
2247,8730,0.04388129891835607,0.0245301577169117,0.04278439516757396,88000.0,88000.0,7.0,0.0,0.04716115342803307,0.045720001868287743,0.040905129682638354,0
2248,8750,0.044041535102400095,0.2692488288390421,0.04278439516757396,2299000.0,2460000.0,31.0,328000.0,0.048744479883604086,0.04457615082993782,0.04218482976206126,0
2249,8671,0.0482321730351642,0.0245301577169117,0.04278439516757396,279000.0,281000.0,7.0,0.0,0.04234349961644255,0.045720001868287743,0.04595837523907229,0
2251,8684,0.04122981544509498,0.0245301577169117,0.04278439516757396,412000.0,415000.0,7.0,0.0,0.04234349961644255,0.04457615082993782,0.04595837523907229,0
2252,8627,0.04122981544509498,0.0245301577169117,0.04278439516757396,802000.0,802000.0,7.0,240000.0,0.04716115342803307,0.04457615082993782,0.040905129682638354,0
2253,8688,0.0482321730351642,0.0245301577169117,0.04278439516757396,13000.0,13000.0,7.0,4000.0,0.048744479883604086,0.043635290639719,0.040905129682638354,0
2254,8709,0.04388129891835607,0.0245301577169117,0.04278439516757396,792000.0,817000.0,7.0,0.0,0.03715700001199793,0.04457615082993782,0.04833576696034471,0
2255,8645,0.04388129891835607,0.0245301577169117,0.04278439516757396,1149000.0,1161000.0,7.0,0.0,0.03715700001199793,0.043635290639719,0.04833576696034471,0
2256,8723,0.044041535102400095,0.0245301577169117,0.04278439516757396,5217000.0,5217000.0,7.0,0.0,0.042774747625723024,0.045720001868287743,0.04218482976206126,0
2257,8660,0.04122981544509498,0.0245301577169117,0.04278439516757396,1841000.0,1841000.0,7.0,36000.0,0.04716115342803307,0.045720001868287743,0.04595837523907229,0
2258,8665,0.0482321730351642,0.0245301577169117,0.04278439516757396,7670000.0,7716000.0,7.0,4000.0,0.042774747625723024,0.04457615082993782,0.04595837523907229,0
2259,8617,0.04122981544509498,0.0245301577169117,0.04278439516757396,170000.0,170000.0,7.0,51000.0,0.047598000426299865,0.043635290639719,0.04595837523907229,0
2260,8700,0.0482321730351642,0.0245301577169117,0.04278439516757396,182000.0,189000.0,7.0,56000.0,0.048744479883604086,0.045720001868287743,0.040905129682638354,0
2261,8445,0.0482321730351642,0.20158321137682253,0.04278439516757396,1539000.0,1627000.0,14.0,260000.0,0.03715700001199793,0.043635290639719,0.04595837523907229,0
2262,8679,0.04122981544509498,0.0245301577169117,0.04278439516757396,1387000.0,1404000.0,7.0,79000.0,0.04234349961644255,0.043635290639719,0.04218482976206126,0
2263,8704,0.0482321730351642,0.0245301577169117,0.04278439516757396,193000.0,194000.0,7.0,58000.0,0.04234349961644255,0.043635290639719,0.04833576696034471,0
2264,9395,0.044041535102400095,0.19724558736671377,0.04278439516757396,951000.0,985000.0,7.0,196000.0,0.047598000426299865,0.043635290639719,0.04595837523907229,0
2267,8604,0.0482321730351642,0.0245301577169117,0.04278439516757396,1726000.0,1778000.0,7.0,533000.0,0.04716115342803307,0.045720001868287743,0.04833576696034471,0
2268,8707,0.04388129891835607,0.0245301577169117,0.04278439516757396,1626000.0,1626000.0,7.0,8000.0,0.04716115342803307,0.043635290639719,0.040905129682638354,0
2269,8617,0.04122981544509498,0.0245301577169117,0.04278439516757396,1580000.0,1580000.0,7.0,474000.0,0.04234349961644255,0.04457615082993782,0.040905129682638354,0
2273,8595,0.04388129891835607,0.0245301577169117,0.04278439516757396,389000.0,389000.0,7.0,116000.0,0.047598000426299865,0.045720001868287743,0.04595837523907229,0
2274,8634,0.04122981544509498,0.0245301577169117,0.04278439516757396,3831000.0,3877000.0,7.0,437000.0,0.042774747625723024,0.043635290639719,0.04833576696034471,0
2275,9390,0.0482321730351642,0.19724558736671377,0.04278439516757396,2159000.0,2235000.0,7.0,447000.0,0.042774747625723024,0.04457615082993782,0.04595837523907229,0
2276,8635,0.04122981544509498,0.0245301577169117,0.04278439516757396,56000.0,56000.0,7.0,17000.0,0.048744479883604086,0.04457615082993782,0.04595837523907229,0
2277,8602,0.04388129891835607,0.0245301577169117,0.04278439516757396,184000.0,191000.0,7.0,57000.0,0.042774747625723024,0.045720001868287743,0.04218482976206126,0
2278,8656,0.04122981544509498,0.0245301577169117,0.04278439516757396,544000.0,544000.0,7.0,163000.0,0.04716115342803307,0.04457615082993782,0.04218482976206126,0
2280,8611,0.04122981544509498,0.0245301577169117,0.04278439516757396,556000.0,568000.0,7.0,170000.0,0.03715700001199793,0.045720001868287743,0.04218482976206126,0
2281,8608,0.0482321730351642,0.0245301577169117,0.04278439516757396,35000.0,35000.0,7.0,10000.0,0.04716115342803307,0.045720001868287743,0.04218482976206126,0
2284,8655,0.0482321730351642,0.0245301577169117,0.04278439516757396,121000.0,122000.0,7.0,36000.0,0.047598000426299865,0.04457615082993782,0.04595837523907229,0
2285,8672,0.0482321730351642,0.0245301577169117,0.04278439516757396,998000.0,1022000.0,7.0,258000.0,0.04234349961644255,0.043635290639719,0.04833576696034471,0
2286,8726,0.0482321730351642,0.0245301577169117,0.04278439516757396,171000.0,171000.0,7.0,0.0,0.04234349961644255,0.043635290639719,0.04218482976206126,0
2287,8655,0.0482321730351642,0.0245301577169117,0.04278439516757396,102000.0,102000.0,7.0,30000.0,0.03715700001199793,0.043635290639719,0.04218482976206126,0
2288,8645,0.044041535102400095,0.0245301577169117,0.04278439516757396,573000.0,577000.0,7.0,145000.0,0.047598000426299865,0.045720001868287743,0.04595837523907229,0
2290,8604,0.0482321730351642,0.0245301577169117,0.04278439516757396,1765000.0,1819000.0,7.0,545000.0,0.042774747625723024,0.043635290639719,0.04595837523907229,0
2291,8685,0.04388129891835607,0.0245301577169117,0.04278439516757396,846000.0,846000.0,7.0,27000.0,0.04234349961644255,0.043635290639719,0.04833576696034471,0
2292,8630,0.0482321730351642,0.0245301577169117,0.04278439516757396,615000.0,615000.0,7.0,184000.0,0.04234349961644255,0.04457615082993782,0.04833576696034471,0
2293,8664,0.04388129891835607,0.0245301577169117,0.04278439516757396,917000.0,917000.0,7.0,278000.0,0.048744479883604086,0.045720001868287743,0.04595837523907229,0
2294,8646,0.044041535102400095,0.0245301577169117,0.04278439516757396,585000.0,585000.0,7.0,175000.0,0.048744479883604086,0.043635290639719,0.04833576696034471,0
2295,8602,0.04122981544509498,0.0245301577169117,0.04278439516757396,443000.0,443000.0,7.0,132000.0,0.04716115342803307,0.043635290639719,0.04833576696034471,0
2296,8613,0.044041535102400095,0.0245301577169117,0.04278439516757396,305000.0,309000.0,7.0,92000.0,0.03715700001199793,0.043635290639719,0.04833576696034471,0
2297,8645,0.04388129891835607,0.0245301577169117,0.04278439516757396,814000.0,822000.0,7.0,19000.0,0.03715700001199793,0.043635290639719,0.040905129682638354,0
2298,8718,0.044041535102400095,0.0245301577169117,0.04278439516757396,1030000.0,1042000.0,7.0,0.0,0.048744479883604086,0.045720001868287743,0.04595837523907229,0
2299,8622,0.04388129891835607,0.0245301577169117,0.04278439516757396,206000.0,207000.0,7.0,62000.0,0.042774747625723024,0.043635290639719,0.040905129682638354,0
2300,8718,0.0482321730351642,0.0245301577169117,0.04278439516757396,615000.0,637000.0,-1.0,191000.0,0.042774747625723024,0.043635290639719,0.04218482976206126,0
2301,8650,0.04122981544509498,0.0245301577169117,0.04278439516757396,5761000.0,5761000.0,7.0,805000.0,0.048744479883604086,0.045720001868287743,0.04833576696034471,0
2302,8730,0.044041535102400095,0.0245301577169117,0.04278439516757396,882000.0,882000.0,7.0,264000.0,0.04234349961644255,0.04457615082993782,0.04218482976206126,0
2303,8672,0.04388129891835607,0.0245301577169117,0.04278439516757396,350000.0,350000.0,7.0,105000.0,0.04234349961644255,0.043635290639719,0.04595837523907229,0
2304,8610,0.04122981544509498,0.0245301577169117,0.04278439516757396,577000.0,577000.0,7.0,173000.0,0.048744479883604086,0.045720001868287743,0.04218482976206126,0
2307,8693,0.0482321730351642,0.0245301577169117,0.04278439516757396,18890000.0,18890000.0,7.0,5667000.0,0.042774747625723024,0.04457615082993782,0.04218482976206126,0
2308,8585,0.04122981544509498,0.2692488288390421,0.04278439516757396,1485000.0,1589000.0,30.0,211000.0,0.047598000426299865,0.04457615082993782,0.04595837523907229,0
2309,8725,0.04122981544509498,0.0245301577169117,0.04278439516757396,239000.0,248000.0,7.0,74000.0,0.03715700001199793,0.043635290639719,0.04833576696034471,0
2310,8638,0.04122981544509498,0.0245301577169117,0.04278439516757396,886000.0,913000.0,7.0,70000.0,0.04716115342803307,0.045720001868287743,0.04218482976206126,0
2311,8620,0.04122981544509498,0.0245301577169117,0.04278439516757396,496000.0,514000.0,7.0,154000.0,0.047598000426299865,0.04457615082993782,0.04218482976206126,0
2312,8702,0.04122981544509498,0.0245301577169117,0.04278439516757396,4305000.0,4436000.0,7.0,1331000.0,0.03715700001199793,0.043635290639719,0.040905129682638354,0
2313,8634,0.0482321730351642,0.0245301577169117,0.04278439516757396,834000.0,945000.0,7.0,283000.0,0.04234349961644255,0.045720001868287743,0.04218482976206126,1
2314,8708,0.044041535102400095,0.0245301577169117,0.04278439516757396,16887000.0,16887000.0,7.0,0.0,0.03715700001199793,0.043635290639719,0.040905129682638354,0
2315,8617,0.04388129891835607,0.0245301577169117,0.04278439516757396,147000.0,147000.0,7.0,44000.0,0.04234349961644255,0.043635290639719,0.04218482976206126,0
2316,8641,0.044041535102400095,0.0245301577169117,0.04278439516757396,3984000.0,4896000.0,7.0,46000.0,0.03715700001199793,0.043635290639719,0.04218482976206126,1
2317,8666,0.0482321730351642,0.0245301577169117,0.04278439516757396,2619000.0,2619000.0,7.0,785000.0,0.042774747625723024,0.04457615082993782,0.04218482976206126,0
2318,8646,0.044041535102400095,0.0245301577169117,0.04278439516757396,1895000.0,1906000.0,7.0,7000.0,0.03715700001199793,0.045720001868287743,0.040905129682638354,0
2319,8669,0.04388129891835607,0.0245301577169117,0.04278439516757396,525000.0,525000.0,7.0,157000.0,0.04234349961644255,0.045720001868287743,0.04595837523907229,0
2320,8604,0.04388129891835607,0.0245301577169117,0.04278439516757396,632000.0,632000.0,7.0,189000.0,0.04234349961644255,0.045720001868287743,0.04218482976206126,0
2322,8634,0.04388129891835607,0.0245301577169117,0.04278439516757396,1039000.0,1039000.0,7.0,311000.0,0.04234349961644255,0.04457615082993782,0.04833576696034471,0
2325,8657,0.04388129891835607,0.0245301577169117,0.04278439516757396,2669000.0,2685000.0,7.0,0.0,0.03715700001199793,0.04457615082993782,0.040905129682638354,0
2326,8608,0.044041535102400095,0.0245301577169117,0.04278439516757396,981000.0,1024000.0,7.0,307000.0,0.04716115342803307,0.043635290639719,0.04595837523907229,0
2329,8678,0.044041535102400095,0.0245301577169117,0.04278439516757396,536000.0,549000.0,7.0,0.0,0.042774747625723024,0.04457615082993782,0.04833576696034471,0
2330,8716,0.0482321730351642,0.0245301577169117,0.04278439516757396,94000.0,94000.0,7.0,0.0,0.04234349961644255,0.04457615082993782,0.04595837523907229,0
2333,8706,0.04122981544509498,0.0245301577169117,0.04278439516757396,868000.0,868000.0,7.0,260000.0,0.048744479883604086,0.045720001868287743,0.04595837523907229,0
2334,8662,0.04388129891835607,0.0245301577169117,0.04278439516757396,1320000.0,1320000.0,7.0,0.0,0.04716115342803307,0.04457615082993782,0.04595837523907229,0
2335,8655,0.04388129891835607,0.0245301577169117,0.04278439516757396,1599000.0,1619000.0,7.0,12000.0,0.048744479883604086,0.043635290639719,0.04595837523907229,0
2336,8608,0.04122981544509498,0.0245301577169117,0.04278439516757396,867000.0,893000.0,7.0,268000.0,0.04716115342803307,0.04457615082993782,0.04833576696034471,0
2337,8674,0.0482321730351642,0.0245301577169117,0.04278439516757396,1207000.0,1244000.0,7.0,7000.0,0.042774747625723024,0.045720001868287743,0.04218482976206126,0
2338,8683,0.04388129891835607,0.0245301577169117,0.04278439516757396,684000.0,688000.0,7.0,206000.0,0.048744479883604086,0.045720001868287743,0.04595837523907229,0
2339,8713,0.0482321730351642,0.0245301577169117,0.04278439516757396,258000.0,258000.0,7.0,77000.0,0.04716115342803307,0.045720001868287743,0.04595837523907229,0
2340,9363,0.0482321730351642,0.19724558736671377,0.04278439516757396,2105000.0,2196000.0,7.0,439000.0,0.04234349961644255,0.04457615082993782,0.04833576696034471,0
2342,8603,0.04388129891835607,0.0245301577169117,0.04278439516757396,1548000.0,1548000.0,7.0,464000.0,0.04716115342803307,0.043635290639719,0.04595837523907229,0
2343,8697,0.044041535102400095,0.0245301577169117,0.04278439516757396,684000.0,705000.0,7.0,211000.0,0.048744479883604086,0.043635290639719,0.04218482976206126,0
2344,8597,0.044041535102400095,0.0245301577169117,0.04278439516757396,209000.0,213000.0,7.0,63000.0,0.04234349961644255,0.043635290639719,0.04833576696034471,0
2347,8611,0.044041535102400095,0.0245301577169117,0.04278439516757396,64000.0,64000.0,7.0,19000.0,0.048744479883604086,0.04457615082993782,0.04218482976206126,0
2348,8641,0.04122981544509498,0.0245301577169117,0.04278439516757396,542000.0,562000.0,7.0,0.0,0.042774747625723024,0.04457615082993782,0.04595837523907229,0
2349,8645,0.04388129891835607,0.0245301577169117,0.04278439516757396,84000.0,85000.0,7.0,25000.0,0.03715700001199793,0.04239647201789136,0.04833576696034471,0
2350,8719,0.04388129891835607,0.0245301577169117,0.04278439516757396,112000.0,112000.0,7.0,33000.0,0.04234349961644255,0.04457615082993782,0.04218482976206126,0
